document_sha256,occurrences,instruction_generation_rows,instruction_generation_ifeval_rows,languages,document_chars,content_group,marker_stratum,restrictive_notice,open_licence_marker,public_domain_marker,government_copyright_marker,copyright_marker,classification_tied,script_group,domains
0d44b56d3613c5d9fd6894704c5116d3fe3b974f51b14865b151c2c3cd9f39eb,2,2,0,English,3355,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0d4fec72ab94e783aa48feb9a33565796b871adf82ba9da45c830dfe6001f128,2,2,0,Spanish,4267,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0d5762228cbbe3b30e35d86cd18d50032fb7eb035a16d2b73062bb503837e55c,2,2,0,Spanish,5972,news/blog/general web,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
0d6fbdff44c41328d49274ee2ca70ba7d878a2af50894d56e0872ae063b1aea3,2,2,0,French,13897,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0db123285b6db6daaecf65c7a164789549e543fe59a0e33933b039dab771674f,2,2,0,German,2336,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,efsa.europa.eu
0dff88f922623b7b9de116fb143b32dba21d44602982e4390c0ab8ca3eb9b48a,2,2,0,Italian,2619,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0e04a8639a1f0dc2b10f0cc3ded9a9fc3033de18bb43dccf19cf87933d2c6a13,2,2,0,Spanish,11550,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0e264309e9bf44c7f9249ec7048710ee53636008b1e27d29336e05765399177b,2,2,0,English,16825,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0e3ad434a1196dfb8b6af3d06647340ca46be6cbf6aacdecd3d86a40785f1c9a,2,2,0,English,7202,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0e716f20499273bca5635a74954b174057ed743501057cc32e4493a7128c5323,2,2,0,Hindi,2789,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0e7238511a764157e112a80c1b81b0e20d3cad69142f29c6f891579ceeb1252d,2,2,0,Italian,8149,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0e8bd4d25c16fcce78e8e60b6d3564483a6752918b5cc91d3355baff6d8b23fa,2,2,0,English,2031,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0ee08430a4cd1efeb03638a9abe0a4285a8c9c8dff6de2620f7c9a4096d0b5cb,2,2,0,English,2832,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
0ef2cd113a8f79b08dc6869e3c39aa14838b798b6ec0d11819851e8fd8b32bf9,2,2,0,Portuguese,2956,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0f0fc7025501f2ea46c5bcd3270c1ffaf72da9b3436d626ac2f25bbdf7b01414,2,2,0,Italian,9935,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0f415aaba6bc087804ade594aac7bbfb148e1dbe35352ab8b2267ac66d6669a9,2,2,0,Spanish,3754,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,redhistoria.com
0f5c67eeeda576194c245bff2bb0fb4ab31b547feb65602056c551dd7e4b8a1d,2,2,0,English,4003,corporate/financial/ESG,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0f5fe8f8d07847dc078d480274e5c9feb150476173e5d10819b6da7529ece26c,2,2,0,Portuguese,9520,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,cedenpa.org.br;leliagonzalez.org.br;redefulanas.wordpress.com
0f6e3be46f023fb114494bbb000f0fa7debdac9d21635f174e1b59e4d9b580b7,2,2,0,Spanish,5457,software/code/technical-QA,no_explicit_marker,False,False,False,False,False,False,latin_or_other,eltiempo.com;github.com;ibiblio.org;lanacion.com.ar
0f95405cae82f3509a7512008e13e68f1828b2b1475daaf3e5664a95ed61e8da,2,2,0,Italian,7570,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0fb018e350017a0f3296705d446d9e3b6319e773a91a721120c2f482fde487ee,2,2,0,English,4803,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
0fc4cb61dc5b7b55f1ccb2905809e406a4e9785c96aabfeb8d6b3dd968da77d7,2,2,0,Portuguese,1859,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
100537c06dd986ad7280d7336c3fa90b132c07e07d81095aee28c2694cfce2f0,2,2,0,Portuguese,2212,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1011f9f545628249ee25d01831c70f4566cfe807834ae5b5d483e0b9c920a6ee,2,2,0,Portuguese,3156,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
101ac9f990b7337768b7687401297dd426f5fd91f8e0782a0d6b5693e9d22ce3,2,2,0,Italian,9308,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
10210a954a6de24267e22e1d41d559c0eed48b6cce8e5f2f0fc7d80990a28f1d,2,2,0,English,6345,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1043b9bf9c0bff55e15579d34a922ed46b7aa89910cee6225c8be0b49c8894c2,2,2,0,Portuguese,2466,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,t.co
10641d33cb64920d82fd4fad41273c52fc22f54bd0925f31b3d12ec55ba6a014,2,2,0,English,6066,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
10739b82db3780194fc5b3275a5fe38b050a5f03de3293128fa8615cd4d5cb0a,2,2,0,English,6880,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
107a645fbcda51e16f5498800e7366b56ae7b372be83405f1f11960c5834b0c9,2,2,0,Italian,4037,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
107e26bb8d3795ec184a7768476c67346b3c9eaf6006198290cc95ac21f4ff83,2,2,0,English,6373,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
10a1b5c478a6571e869cbc3aab7aa8f0b392c8a85b7f488a7a027e6084ef80b8,2,2,0,English,10259,education/course/textbook,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
10a3f333c40139001a5d492175671096feb24b812ac5943ee53aba8cc090abc3,2,2,0,English,7322,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
10a981a6f123ff0a991822a43d3eccacdd7467562d11999c5e66a2b3b47546cb,2,2,0,English,2292,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
10d3c5af23f55553d04e9a7789ece3e67ac5811d22ecc565a2cebb17efcdd2d6,2,2,0,English,7446,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
10d65723a6b0759bf98439c2026f9b35702ece7e804afdce4c7e369c4bca124f,2,2,0,Spanish,5944,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
10e6339f628049fbd318f5d6317081c9755d883081a4042c4f3955de0a79af74,2,2,0,English,2150,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1116746aec1f895b274c03d67f9bc53dccdfb995ed9add316829f80dace81e28,2,2,0,English,6662,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
1136d024c8150b6fe8e47c1e8b8b9fa312399348fe930266d77363b28207065e,2,2,0,Spanish,1855,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
113df58fabca4ea0143a1dc0a5b038982c4dca5185f249f99da56d13a4d845c8,2,2,0,French,1798,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1159e57d86bc15f31dea2fc72278ad4343a915c55b86d1db68d90868314057a5,2,2,0,English,13441,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
118ebc26be5fc2a2be9308570871d970b4a95411696127a2cbefbbb0297ef476,2,2,0,English,14908,education/course/textbook,no_explicit_marker,False,False,False,False,False,True,latin_or_other,achieve.org
11a155b44581af90cbd0403624c7e3064ac82fd8463792aa6e58f38c29adc715,2,2,0,English,8767,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
11a5b33a5e4ca34f5c7992e41e6537aab00be084db5ce2f3c1da991d9f0e4d35,2,2,0,French,1461,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
11cea22f4daef73f1664c91ad49771ae8238661f400afbb575d2c7d7bff9bdd5,2,2,0,Spanish,4576,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
11d0f79f2d5887118476b2cf350668ba8efd8fb16e196559c253aa6ab1c5e529,2,2,0,German,4731,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
11d6eef698f49e91d0ae549505d5636da32711e47f5cddc4b2a00f0b133b5e78,2,2,0,Italian,8074,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,False,latin_or_other,
11e0ba0025eee64de7e3c30a06a308ca2b03c3a4c97565e46fb07a085c2000b6,2,2,0,Portuguese,13941,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
11f942a07dc966dabc80cad95fa1e0e1e3c34daa6dd475c4250436dffbbf8a97,2,2,0,English,5531,software/code/technical-QA,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
120d2b235e10769e50d7b6d1d959dfb156379da7ef7b0050669bf0e90348f16a,2,2,0,English,2871,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1211a6b2b74b56c60e4f83d9dc4604b7eb04d53dd054e76256f676ce7c33eadb,2,2,0,French,1563,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
12305a44b4e709561ff04c1a43b743a466a0a1dfc042207a2687b16617cc2404,2,2,0,French,1405,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
124be0e2b93b07754c2d6daef9ab7f1e5156ee101c1c852f49a2e01f17b7036c,2,2,0,Italian,10517,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1252455993b45561e61d8630a7e57e6d31f5ac3e2554181564662df91c31c9d2,2,2,0,English,6173,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1252c08a7077b6e1fa61e54c7c6de0057289c5039910ff472dafde6d235b1a69,2,2,0,English,6037,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
127365700a0916d6e7906d9604997d39db833f6b99d280fdd60d3b3ab7eda9ec,2,2,0,French,3409,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1283f16b8ccef641aa8765dacd3f9621d779ac222f4ee71e3d896a34cd9123bc,2,2,0,Spanish,8822,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
12b5787ed030bbb38055ff23863202ef3ba83dec24f9f4138d7ba496234a7dea,2,2,0,German,4392,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
12bc009e53589dbcb3fb8d32af9ff678168c21701dadaa4d1f9286ca0634d636,2,2,0,Portuguese,5963,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,wikiciencias.casadasciencias.org
12be0abdaa71de03afb768498813729d7538044113f2ed811a8041d42b9d22d1,2,2,0,Spanish,3112,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
12c465d54db1ada0a65b6e41d00262efc961c5491a14c9f6df818e63a61f2320,2,2,0,English,14644,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
13022c25a4d3214f61f3058199513b84bfe7fb2398943b87c019ed8ad7fc730f,2,2,0,English,3634,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1319cf01f91949318a48e5be5a3d98767ae434d0c1928826e1841e9cb4719013,2,2,0,Italian,3091,books/literary/publisher,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
133a81b89f7e74dd271c943cf713d0074dbd2bb88c9fc42a8d36f0de293280a0,2,2,0,Spanish,6809,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
134781c3d2211d149052903b9760e2d8ac9e56b387de0c5f1a1e653125ec9fa6,2,2,0,English,2234,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
1360548876594eea4a67ee3c259bbedef1467fe6112b6f33ea57b36fc5b18ff7,2,2,0,English,6899,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
136d453042de9f391b2d5aca8cdf34e3663d7a41f8f5266b7bfa952dd4b8a306,2,2,0,Italian,3809,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
13a9ad797c0460997a812f50c2866151bfdbf507108b0ae64aeac1d0f38ff30b,2,2,0,English,9074,books/literary/publisher,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
13b7c40cba4c67ff47e09764a184776189eb1d8d146729e60aef46a6d506fb95,2,2,0,Spanish,8927,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
13e8e502b481265a4074b532ef8e6fde62b3d39699e59b8ade1508927a8bfa50,2,2,0,English,9256,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
14223d337bcb9984090b5253ddfa47711fda34fcf522bd12d9fe9813427ebc60,2,2,0,German,5612,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
142a63725cb3fda15c22c90213d5a98ec470efa014f9a9397f8f59a584f7d267,2,2,0,Italian,3587,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
144f8622de94f42f545c0a77e469f20a831d88a8117ac1de64b2937cb79543e1,2,2,0,Italian,4521,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1464218e2909789a1c7fab84b354e02c6bebbff20e075192130b3c03c8fd7808,2,2,0,French,4484,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
146ffda6412f20452bafafa5aff240da2e5b20b40e0782c410aa6283f330fbbe,2,2,0,English,9550,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1493c05f367f0ad594eb29b71bdc7bd84f0185292722222bd23ae0eeafad2806,2,2,0,English,8019,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1497f6d0d26b23274e6e18e1f210762ddbe3efb52f882309d1a7ab3cc513d8a5,2,2,0,Italian,10364,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
14ba02b593a934272423f1d67bcd49e16fcd419813ab9c5c9f54d5ece0004950,2,2,0,French,8979,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
14da5648990df715f2cd57eea03d2d6ca411fef3c50e5c8cd22467efd87775b7,2,2,0,English,3167,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
14e92c8d17606b93336b897ab236c5567717d5762ea7a132b7a3f086f94e20f7,2,2,0,English,3418,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
14f7db2016f7767816724bf311d5d2ed1e30e8c992eb51ebee8c38284565ef71,2,2,0,English,7873,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
15009ccdeb6c9f9d1d8b56ca22041d71df20fa7bb3b49d20d8f0649d34354cad,2,2,0,English,5871,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1527830781d964728829958b94e051f361092d6e309b3ebabd0f005620c857cd,2,2,0,French,5700,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
15304f22265f1ccdc6cdc2d45856a30375e6292aaf88ee506d06ac9e69d1270e,2,2,0,English,5255,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1532e6e5b24ee1e02b116083e8738c43ab4485bdf67aa5a7d57bdc34342c0394,2,2,0,Portuguese,6873,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
154808065b60aeaffe2264b55412d3ae2878f91a2d8ebb53db6311da0c2af872,2,2,0,Portuguese,2043,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
15667e31f9211bd2fde6c8071d79be52dcb8a314b45c05ce5f36d0795066f7ff,2,2,0,English,3709,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
157250875e75f53e482377328cd6d8f749cfae40acf3a29b706f6ffd1e674828,2,2,0,Italian,14646,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
157e70fc114e24db7d209b61f93ac971ea8f40933f400bd4d9ad64b8ec19d163,2,2,0,Italian,2971,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1580ced3fd6c0a9062d731330c08d4d9076272742a6dffeb3af50c5b43675cc8,2,2,0,Portuguese,7636,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1583b8e38f3b79019bceabd761fda5ce817e24c4d73f19fc9220c4e95f3c90ef,2,2,0,Italian,6017,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
15e4e12bc4b8c54af7fe6deeedb057cfd600feb290d062de4d60a94b2692e558,2,2,0,Spanish,7120,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,True,latin_or_other,
161bf7c3e3ed79a0cffd60b0b3019af8af1e4013c171aacbcdb741dd072b7479,2,2,0,Spanish,16199,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1624e6b277160c0eb82edf370dbb80051512bb5155f378cb9f9fb6e2538a796e,2,2,0,Portuguese,2267,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
16296510ffbd4d7bd505408d5fb19e5dbd627168f9108dc2c3247e605dc145d2,2,2,0,French,7310,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1644dbc8600422b2ead110a85cb8fdd5e500ede4fa382ca97b7c4d60e4da42d5,2,2,0,English,16869,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
164f87808a4d28aa696a8865ff362d210ce47ec7d1ea650bde344217ae269e51,2,2,0,French,2331,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
16576e09011c68cafbd221c5ebb8bc4f1f3652bea95098a7f596043942534466,2,2,0,Portuguese,3309,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
166fa07eb36249dc4dc6cefadbc425299bfa31c29e55837918d3c18f4e911a6b,2,2,0,Portuguese,4901,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
1675c9a0d05e6f7335e82842c7250fd6178b970a537c4d9869d18c7f8cc54371,2,2,0,English,4330,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1677211dc04c5ea4c03cc4a71d7bd4ecb3e99de72404549c824211402e038e0d,2,2,0,English,4580,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
1677f71ada3ebf1732269bef8b77105f6c69d024cb115cb33a18b5d90c87b04d,2,2,0,Italian,14410,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
167cadbcbd29c8c174cc67624c24e3904057a9cdb269b718895313c1d8752091,2,2,0,French,13134,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
169c298693f4dc04cd73b496afd36f736d3b6aa7fb7ca6977b7a7b167f39eb8b,2,2,0,English,2352,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
16c9cc809e8de66efc3d114336bb2b0912424fdffae733f92c8d76b5243c3d84,2,2,0,Spanish,9760,government/legal/procurement,explicit_open_licence_marker,False,True,False,False,True,False,latin_or_other,todoavante.es
16e3e86e502186ec6b5effaa9b37e3fad221a2b07d07d234f58fdb6b4d2b98c7,2,2,0,Portuguese,3848,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
16f055cdeff8af3116d435c9c2049c0d3af6e35ccca08f9dd030dcb6996cc91b,2,2,0,Spanish,15115,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
